History,exh,time of exh,last_1,time of last_1,last_2,time of last_2,last_3,time of last_3,last_4,time of last_4,transition_1,time of transition_1,transition_2,time of transition_2,transition_3,time of transition_3,transition_4,time of transition_4,exh -- last_1,exh -- last_2,exh -- last_3,exh -- last_4,exh -- transition_1,exh -- transition_2,exh -- transition_3,exh -- transition_4
"[(5, 8, False), 1, (10, 8, False), 1, (13, 8, False), 1, (15, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.04216, 0.22673, -0.01789, -0.05987, 0.77793]",1.1511100639982033,"[0.03965, 0.22661, -0.0179, -0.05987, 0.77793]",0.5523988019995159,"[0.02211, 0.22454, -0.01831, -0.05987, 0.77793]",0.24210335300449515,"[-0.04378, 0.20444, -0.02635, -0.06121, 0.77793]",0.11013152999657905,"[-0.09606, 0.09987, -0.09606, -0.09606, 0.77793]",0.0700777489983011,"[-0.09606, 0.09987, -0.09606, -0.09606, 0.77793]",0.07053812300000573,"[-0.00081, 0.14255, -0.05397, -0.09606, 0.77793]",0.0816823610002757,"[-0.00291, 0.19581, -0.07124, -0.06454, 0.77793]",0.0882807279995177,"[0.04388, 0.20886, -0.04479, -0.04848, 0.77793]",0.12634978999994928,0.9971905071632055,0.9774452056094497,0.9002760378594994,0.7691903029550101,0.7691903029550101,0.8798741503672086,0.9144475109947116,0.9616653322696023
"[(7, 5, False), 1, (9, 5, False), 1, (11, 5, False), 1, (16, 5, False), 1, (21, 5, False), 0, (21, 5, False)]","[-0.02757, 0.05336, 0.12793, -0.19336, 0.89059]",2.2628791739989538,"[-0.02801, 0.05321, 0.12788, -0.19336, 0.89059]",1.5523548330020276,"[-0.0333, 0.05086, 0.12671, -0.19336, 0.89059]",0.791319485004351,"[-0.06896, 0.02795, 0.11143, -0.19336, 0.89059]",0.29702712099970086,"[-0.08917, -0.03848, 0.01216, -0.19336, 0.89059]",0.11659495300409617,"[-0.08917, -0.03848, 0.01216, -0.19336, 0.89059]",0.11094758300168905,"[-0.03621, 0.01322, 0.07467, -0.19336, 0.89059]",0.14681426800234476,"[-0.03907, 0.00732, 0.07546, -0.19336, 0.89059]",0.18298838999908185,"[-0.06446, 0.00242, 0.11959, -0.19336, 0.89059]",0.25857025000004796,0.9994772667984526,0.9928786149521318,0.9426518287126782,0.8210033572242206,0.8210033572242206,0.9248127603911408,0.9209032830959464,0.9290659522866487
"[(6, 10, False), 1, (17, 10, True), 1, (14, 10, False), 1, (15, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.01382, 0.07933, -0.03686, -0.05089, 0.84667]",0.4192425139990519,"[0.01206, 0.07894, -0.03686, -0.05089, 0.84667]",0.2277798819995951,"[0.00112, 0.07544, -0.03709, -0.05095, 0.84667]",0.12511667399667203,"[-0.04455, 0.05072, -0.04183, -0.05323, 0.84667]",0.08022161699773278,"[-0.08514, -0.0436, -0.08514, -0.08514, 0.84667]",0.06287879400042584,"[-0.08514, -0.0436, -0.08514, -0.08514, 0.84667]",0.0667093299998669,"[-0.07715, -0.00103, -0.08514, -0.08514, 0.84667]",0.07370870100567117,"[-0.04617, 0.09629, -0.05748, -0.05126, 0.84667]",0.07407635200070217,"[-0.02851, 0.06255, -0.03372, -0.03839, 0.84667]",0.0841464109980734,0.9979845285911232,0.985147449713938,0.9270636793154466,0.8115560846034025,0.8115560846034025,0.8490145230494005,0.9265853982507567,0.9470907982955705
"[(8, 1, False), 1, (13, 1, False), 1, (16, 1, False), 1, (17, 1, False), 1, (18, 1, False), 1, (21, 1, False)]","[0.0206, 0.00773, -0.03819, -0.05136, -0.21907]",6.377077653000015,"[0.01971, 0.0077, -0.03819, -0.05136, -0.21907]",3.1496888320034486,"[0.01262, 0.00698, -0.03819, -0.05136, -0.21907]",1.3416903869947419,"[-0.0269, -0.00243, -0.03913, -0.05136, -0.21907]",0.45595948500704253,"[-0.06359, -0.06359, -0.06359, -0.06359, -0.21907]",0.17129296799976146,"[-0.06359, -0.06359, -0.06359, -0.06359, -0.21907]",0.17054576399823418,"[-0.06615, -0.06359, -0.03861, -0.06359, -0.21907]",0.20411729600164108,"[0.05513, 0.01916, -0.03948, -0.05, -0.21907]",0.3350249899958726,"[0.00975, 0.00711, -0.03761, -0.0511, -0.21907]",0.47750635699776467,0.999004384612413,0.9910387710106259,0.9456819643212312,0.8726754570006238,0.8726754570006238,0.873697514870055,0.959280233608234,0.9878287788205127
"[(13, 1, False), 1, (16, 1, False), 1, (17, 1, False), 1, (18, 1, False), 1, (21, 1, False), 0, (21, 1, False)]","[0.00773, -0.03819, -0.05136, -0.21907, 0.84452]",0.7267233849997865,"[0.0077, -0.03819, -0.05136, -0.21907, 0.84452]",0.6391005429977668,"[0.00698, -0.03819, -0.05136, -0.21907, 0.84452]",0.47074055599659914,"[-0.00243, -0.03913, -0.05136, -0.21907, 0.84452]",0.29303980999975465,"[-0.06359, -0.06359, -0.06359, -0.21907, 0.84452]",0.15765554599784082,"[-0.06359, -0.06359, -0.06359, -0.21907, 0.84452]",0.154341089000809,"[-0.00703, -0.04321, -0.03861, -0.21907, 0.84452]",0.18076951099646976,"[-0.03858, -0.03948, -0.06359, -0.21907, 0.84452]",0.1821758529986255,"[-0.00703, -0.0557, -0.0511, -0.21907, 0.84452]",0.19828179299656767,0.9999664589803375,0.9991614745084376,0.9885922613985068,0.9142585623808418,0.9142585623808418,0.9774827704856925,0.946429332886364,0.9743942071983701
"[(5, 5, False), 1, (8, 5, False), 1, (10, 5, False), 1, (12, 5, False), 1, (21, 5, False), 0, (21, 5, False)]","[-0.06369, 0.01056, 0.10262, -0.1043, 0.89059]",4.629646508998121,"[-0.06509, 0.01032, 0.10258, -0.10431, 0.89059]",2.713557598995976,"[-0.07723, 0.0068, 0.1014, -0.10478, 0.89059]",1.1946986250040936,"[-0.1338, -0.02375, 0.08613, -0.11394, 0.89059]",0.3682466049940558,"[-0.19336, -0.06383, -0.01315, -0.19336, 0.89059]",0.12635832700470928,"[-0.19336, -0.06383, -0.01315, -0.19336, 0.89059]",0.1264124980007182,"[-0.20928, -0.05504, 0.02323, -0.15126, 0.89059]",0.1483702909972635,"[-0.13414, -0.02123, 0.05321, -0.12335, 0.89059]",0.23833994199958397,"[-0.05215, -0.02677, 0.06387, -0.1275, 0.89059]",0.37031992099946365,0.9984112504917388,0.9842207414622867,0.9101568178713598,0.766326730508173,0.766326730508173,0.7938210067683906,0.8952499570405816,0.933230779920685
"[(15, 10, True), 1, (12, 10, False), 1, (16, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.10935, -0.00546, -0.06393, -0.42155, 0.84667]",0.2732483760046307,"[0.10805, -0.00554, -0.06393, -0.42155, 0.84667]",0.15761691400257405,"[0.09957, -0.00675, -0.06393, -0.42155, 0.84667]",0.09837203699862584,"[0.05711, -0.01903, -0.06463, -0.42155, 0.84667]",0.07318261200271081,"[-0.0436, -0.08514, -0.08514, -0.42155, 0.84667]",0.06256202799704624,"[-0.0436, -0.08514, -0.08514, -0.42155, 0.84667]",0.0644492840001476,"[-0.00614, -0.03518, -0.08514, -0.42155, 0.84667]",0.06639478899887763,"[0.10777, -0.04442, -0.06844, -0.42155, 0.84667]",0.07088495500647696,"[0.10361, -0.02144, -0.08514, -0.42155, 0.84667]",0.07056680700043216,0.9985438063315616,0.9889709191226105,0.9396504712114502,0.8057306348134117,0.8057306348134117,0.8645789778136348,0.9561149498690044,0.969623773687306
"[(12, 10, True), 1, (13, 10, True), 1, (13, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.1577, 0.14115, -0.02174, -0.06393, 0.84667]",1.0529168619978009,"[0.15228, 0.1376, -0.02177, -0.06393, 0.84667]",0.3513192819955293,"[0.13103, 0.12118, -0.02236, -0.06393, 0.84667]",0.137672773002123,"[0.06669, 0.0635, -0.03043, -0.06463, 0.84667]",0.08354477000102634,"[-0.0436, -0.0436, -0.08514, -0.08514, 0.84667]",0.0631422489968827,"[-0.0436, -0.0436, -0.08514, -0.08514, 0.84667]",0.06385609000426484,"[0.15854, 0.02492, -0.08514, -0.08514, 0.84667]",0.06726311000238638,"[0.0832, 0.11516, -0.03318, -0.06718, 0.84667]",0.07738116999826161,"[0.08078, 0.1217, -0.024, -0.07488, 0.84667]",0.09907714200380724,0.9927560542519978,0.9627428832301801,0.8658902096228616,0.685508989397153,0.685508989397153,0.850085263399491,0.9107870090737902,0.9104176426409754
"[(18, 10, True), 1, (15, 10, False), 1, (16, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[-0.01959, -0.05089, -0.06393, -0.42155, 0.84667]",0.10823821300436975,"[-0.01978, -0.05089, -0.06393, -0.42155, 0.84667]",0.09383078500104602,"[-0.02194, -0.05095, -0.06393, -0.42155, 0.84667]",0.08452689499972621,"[-0.0393, -0.05323, -0.06463, -0.42155, 0.84667]",0.06848011799593223,"[-0.1077, -0.08514, -0.08514, -0.42155, 0.84667]",0.06234897899412317,"[-0.1077, -0.08514, -0.08514, -0.42155, 0.84667]",0.06222540699673118,"[-0.02111, -0.08514, -0.08514, -0.42155, 0.84667]",0.06366503099707188,"[-0.04837, -0.08514, -0.07751, -0.42155, 0.84667]",0.06317898799898103,"[-0.0325, -0.03386, -0.08514, -0.42155, 0.84667]",0.06522863899590448,0.9997875735421375,0.9973717638994946,0.977794997748255,0.8916816110948838,0.8916816110948838,0.9549273225778632,0.9477294621703584,0.9663370920002445
"[(5, 10, False), 1, (13, 10, False), 1, (14, 10, False), 1, (15, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.02325, -0.02174, -0.03686, -0.05089, 0.84667]",0.4716872240023804,"[0.02046, -0.02177, -0.03686, -0.05089, 0.84667]",0.2319379940017825,"[0.0053, -0.02236, -0.03709, -0.05095, 0.84667]",0.11709622500347905,"[-0.04455, -0.03043, -0.04183, -0.05323, 0.84667]",0.07520005200058222,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.06502226000156952,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.06284074200084433,"[-0.08829, -0.07725, -0.08514, -0.08514, 0.84667]",0.06499715400423156,"[-0.02415, -0.00769, -0.06384, -0.04109, 0.84667]",0.07000755699846195,"[-0.01594, -0.0334, -0.05232, -0.042, 0.84667]",0.07765164799639024,0.9968805048485372,0.9799175636438205,0.9233308031214621,0.8447905729345024,0.8447905729345024,0.8457820025094347,0.9360847934760436,0.9501269687105346
"[(11, 10, False), 1, (13, 10, False), 1, (14, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.20746, -0.02174, -0.03686, -0.06393, 0.84667]",0.1249846350037842,"[0.20728, -0.02177, -0.03686, -0.06393, 0.84667]",0.11143757399986498,"[0.20512, -0.02236, -0.03709, -0.06393, 0.84667]",0.0877851660043234,"[0.18776, -0.03043, -0.04183, -0.06463, 0.84667]",0.0744877440010896,"[0.11024, -0.08514, -0.08514, -0.08514, 0.84667]",0.0632240519989864,"[0.11024, -0.08514, -0.08514, -0.08514, 0.84667]",0.06295829300506739,"[0.16271, -0.0167, -0.0737, -0.08514, 0.84667]",0.06440623300295556,"[0.20389, -0.06081, -0.05731, -0.06844, 0.84667]",0.06572433899418684,"[0.20418, -0.02938, -0.05423, -0.06009, 0.84667]",0.07028316400101176,0.999795977942369,0.9972813376450909,0.9752816616658805,0.8574688152543452,0.8574688152543452,0.930762963307201,0.950278872699827,0.9780457720472798
"[(8, 10, False), 1, (12, 10, False), 1, (17, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.08042, -0.00546, -0.07603, -0.42155, 0.84667]",0.19177201200363925,"[0.07983, -0.00554, -0.07603, -0.42155, 0.84667]",0.13635775200236822,"[0.075, -0.00675, -0.07603, -0.42155, 0.84667]",0.09643364499788731,"[0.04571, -0.01903, -0.07603, -0.42155, 0.84667]",0.07106263999594375,"[0.04563, -0.08514, -0.08514, -0.42155, 0.84667]",0.06408920799731277,"[0.04563, -0.08514, -0.08514, -0.42155, 0.84667]",0.06326894700032426,"[0.03604, -0.06463, -0.08514, -0.42155, 0.84667]",0.14457496099930722,"[0.06391, -0.04977, -0.08514, -0.42155, 0.84667]",0.06596536299912259,"[0.06682, -0.02863, -0.08514, -0.42155, 0.84667]",0.06999150699994061,0.9993343236522153,0.9937709852303915,0.9583327316710106,0.9022615825276468,0.9022615825276468,0.9166808440393207,0.9461605592989675,0.9682824772404905
"[(6, 8, False), 1, (8, 8, False), 1, (13, 8, False), 1, (16, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.0292, 0.09518, -0.01789, -0.07864, 0.77793]",0.9814499839994824,"[0.02767, 0.09471, -0.0179, -0.07864, 0.77793]",0.5291190150019247,"[0.0154, 0.08955, -0.01831, -0.07864, 0.77793]",0.24525986300432123,"[-0.04378, 0.05336, -0.02635, -0.07864, 0.77793]",0.10872438699880149,"[-0.09606, 0.01888, -0.09606, -0.09606, 0.77793]",0.07170825199864339,"[-0.09606, 0.01888, -0.09606, -0.09606, 0.77793]",0.07727747499302495,"[-0.07499, 0.06345, -0.07366, -0.09606, 0.77793]",0.08616666600573808,"[-0.02699, 0.0596, -0.04022, -0.07783, 0.77793]",0.08644291500240797,"[0.05166, 0.08047, -0.02083, -0.08239, 0.77793]",0.12146400100027677,0.9982104819084457,0.9833299182665471,0.9054843637274763,0.8131653040118083,0.8131653040118083,0.8618148963346628,0.9215578437637006,0.9695134906885029
"[(16, 10, True), 1, (18, 10, True), 1, (13, 10, False), 1, (17, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.09411, -0.01959, -0.02174, -0.07603, 0.84667]",0.23792503300501266,"[0.09338, -0.01978, -0.02177, -0.07603, 0.84667]",0.16281114199955482,"[0.08782, -0.02194, -0.02236, -0.07603, 0.84667]",0.10748844500631094,"[0.05391, -0.0393, -0.03043, -0.07603, 0.84667]",0.07463734500197461,"[-0.0436, -0.1077, -0.08514, -0.08514, 0.84667]",0.06367064100049902,"[-0.0436, -0.1077, -0.08514, -0.08514, 0.84667]",0.06346030599524966,"[0.04403, -0.07121, -0.02541, -0.08514, 0.84667]",0.0656844449986238,"[0.01315, -0.04751, -0.03935, -0.07147, 0.84667]",0.07109153299825266,"[0.06192, -0.04189, -0.01115, -0.07262, 0.84667]",0.0745228700034204,0.9991559768960508,0.992460852170172,0.9490093121246634,0.8036903966307303,0.8036903966307303,0.9188435785042244,0.9021164358791528,0.9544854103061446
"[(10, 10, False), 1, (12, 10, False), 1, (14, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.17208, -0.00546, -0.03686, -0.06393, 0.84667]",0.1356416269991314,"[0.17189, -0.00554, -0.03686, -0.06393, 0.84667]",0.11725773799844319,"[0.16974, -0.00675, -0.03709, -0.06393, 0.84667]",0.0948708389987587,"[0.15238, -0.01903, -0.04183, -0.06463, 0.84667]",0.07253784100612393,"[0.07486, -0.08514, -0.08514, -0.08514, 0.84667]",0.06407808700168971,"[0.07486, -0.08514, -0.08514, -0.08514, 0.84667]",0.06757419500354445,"[0.13975, -0.01907, -0.02814, -0.06463, 0.84667]",0.06472162599675357,"[0.13178, -0.04347, -0.06384, -0.08514, 0.84667]",0.06759162800153717,"[0.15617, -0.04727, -0.04867, -0.06009, 0.84667]",0.06882787100039423,0.9997695113885676,0.9970015420629931,0.9726726830808438,0.8475965334219723,0.8475965334219723,0.9595804904779882,0.9271419650964974,0.9480935228030258
"[(16, 1, True), 1, (17, 1, True), 1, (17, 1, False), 1, (18, 1, False), 1, (21, 1, False), 0, (21, 1, False)]","[0.0968, 0.08336, -0.05136, -0.21907, 0.84452]",12.709016461005376,"[0.09542, 0.08255, -0.05136, -0.21907, 0.84452]",5.167066869995324,"[0.08628, 0.07647, -0.05136, -0.21907, 0.84452]",1.7161531410019961,"[0.03938, 0.03938, -0.05136, -0.21907, 0.84452]",0.4273567979980726,"[-0.06359, -0.06359, -0.06359, -0.21907, 0.84452]",0.15481065100175329,"[-0.06359, -0.06359, -0.06359, -0.21907, 0.84452]",0.1593322859989712,"[-0.03548, 0.02813, -0.06359, -0.21907, 0.84452]",0.20540135900228051,"[0.0768, -0.00135, -0.05307, -0.21907, 0.84452]",0.3228690719988663,"[0.05695, 0.0566, -0.0534, -0.21907, 0.84452]",0.7948551070003305,0.9982109709337185,0.9859401947026284,0.9191351683362909,0.7564101102775405,0.7564101102775405,0.8391509861702596,0.9026686830973709,0.9462845262051985
"[(6, 8, False), 1, (8, 8, False), 1, (12, 8, False), 1, (14, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.0292, 0.09518, 0.00555, -0.03966, 0.77793]",1.0117378069990082,"[0.02767, 0.09471, 0.00551, -0.03966, 0.77793]",0.5692063690003124,"[0.0154, 0.08955, 0.00448, -0.03976, 0.77793]",0.2630002730002161,"[-0.04378, 0.05336, -0.00893, -0.04378, 0.77793]",0.1134171529993182,"[-0.09606, 0.01888, -0.09606, -0.09606, 0.77793]",0.0699179590010317,"[-0.09606, 0.01888, -0.09606, -0.09606, 0.77793]",0.08519888800219633,"[0.01242, 0.03543, -0.05373, -0.05102, 0.77793]",0.07854902400140418,"[-0.05321, 0.04495, -0.0424, -0.08278, 0.77793]",0.0966356349963462,"[-0.0157, 0.13381, -0.03035, -0.03257, 0.77793]",0.10823134999372996,0.9982099581010491,0.9832932723132266,0.9044644202404151,0.7907832771382746,0.7907832771382746,0.9032089951235137,0.8702261683735892,0.9221590965494362
"[(8, 6, False), 1, (11, 6, False), 1, (12, 6, False), 1, (15, 6, False), 1, (16, 6, False), 1, (21, 6, False)]","[0.07729, 0.18596, -0.05017, -0.12736, -0.1477]",0.48447164300159784,"[0.0772, 0.18595, -0.05017, -0.12736, -0.1477]",0.4135355010002968,"[0.07528, 0.18547, -0.05029, -0.12736, -0.1477]",0.3056419360000291,"[0.053, 0.17608, -0.05499, -0.12736, -0.1477]",0.17712935199961066,"[0.02471, 0.0923, -0.116, -0.1477, -0.1477]",0.09862907000206178,"[0.02471, 0.0923, -0.116, -0.1477, -0.1477]",0.10125941200385569,"[0.00089, 0.14642, -0.06794, -0.1477, -0.1477]",0.10678550399461528,"[0.04371, 0.16183, -0.07179, -0.12989, -0.1477]",0.13020786899869563,"[0.05634, 0.16947, -0.04137, -0.11197, -0.1477]",0.1560879009994096,0.9998987577163434,0.997683051575887,0.9701912156403519,0.8573283643291352,0.8573283643291352,0.8991916415915823,0.947754203518369,0.964203444648961
"[(11, 6, False), 1, (12, 6, False), 1, (15, 6, False), 1, (16, 6, False), 1, (21, 6, False), 0, (21, 6, False)]","[0.18596, -0.05017, -0.12736, -0.1477, 0.90262]",0.22008205000020098,"[0.18595, -0.05017, -0.12736, -0.1477, 0.90262]",0.21113314700050978,"[0.18547, -0.05029, -0.12736, -0.1477, 0.90262]",0.18343477899907157,"[0.17608, -0.05499, -0.12736, -0.1477, 0.90262]",0.13973497800179757,"[0.0923, -0.116, -0.1477, -0.1477, 0.90262]",0.09505251099471934,"[0.0923, -0.116, -0.1477, -0.1477, 0.90262]",0.09211887900164584,"[0.15314, -0.06368, -0.1477, -0.1477, 0.90262]",0.10073221100174123,"[0.15581, -0.06371, -0.1477, -0.1477, 0.90262]",0.10154670100018848,"[0.17214, -0.04627, -0.12243, -0.1477, 0.90262]",0.113094557003933,0.9999888196601125,0.9994359742913661,0.9877094141718142,0.870002403387601,0.870002403387601,0.9542645091313103,0.9566112096849889,0.9830254860157941
"[(13, 10, True), 1, (18, 10, True), 1, (16, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.14115, -0.01959, -0.06393, -0.42155, 0.84667]",0.5297619519988075,"[0.1376, -0.01978, -0.06393, -0.42155, 0.84667]",0.2211158320060349,"[0.12118, -0.02194, -0.06393, -0.42155, 0.84667]",0.11442008699668804,"[0.0635, -0.0393, -0.06463, -0.42155, 0.84667]",0.07390750400372781,"[-0.0436, -0.1077, -0.08514, -0.42155, 0.84667]",0.06397434200334828,"[-0.0436, -0.1077, -0.08514, -0.42155, 0.84667]",0.0685549580011866,"[0.00239, -0.08837, -0.06463, -0.42155, 0.84667]",0.06785991200013086,"[0.11504, -0.04795, -0.04714, -0.42155, 0.84667]",0.07208184400224127,"[0.13866, -0.06129, -0.06463, -0.42155, 0.84667]",0.0814445140058524,0.9960252987533652,0.9775188023005891,0.9104281252289537,0.7699299055179053,0.7699299055179053,0.8268471917640375,0.9529903493950445,0.9532883834041253
"[(12, 10, False), 1, (15, 10, False), 1, (16, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[-0.00546, -0.05089, -0.06393, -0.42155, 0.84667]",0.09313283400115324,"[-0.00554, -0.05089, -0.06393, -0.42155, 0.84667]",0.1046701099985512,"[-0.00675, -0.05095, -0.06393, -0.42155, 0.84667]",0.07738961599534377,"[-0.01903, -0.05323, -0.06463, -0.42155, 0.84667]",0.06697069200163241,"[-0.08514, -0.08514, -0.08514, -0.42155, 0.84667]",0.06660162800108083,"[-0.08514, -0.08514, -0.08514, -0.42155, 0.84667]",0.06238683999981731,"[-0.00309, -0.08514, -0.06463, -0.42155, 0.84667]",0.06345686999702593,"[-0.01853, -0.06081, -0.06493, -0.42155, 0.84667]",0.06781469700217713,"[-0.00871, -0.05467, -0.08076, -0.42155, 0.84667]",0.06745403999957489,0.9999105572809001,0.9985561769499001,0.9845844842771966,0.9001762240245341,0.9001762240245341,0.9616077905038014,0.9816209596278804,0.9803754044627666
"[(7, 8, False), 1, (10, 8, False), 1, (12, 8, False), 1, (15, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.01545, 0.22673, 0.00555, -0.05987, 0.77793]",0.6734117650048574,"[0.0145, 0.22661, 0.00551, -0.05987, 0.77793]",0.40554206399974646,"[0.00563, 0.22454, 0.00448, -0.05987, 0.77793]",0.22112380700127687,"[-0.04378, 0.20444, -0.00893, -0.06121, 0.77793]",0.10872387499694014,"[-0.09606, 0.09987, -0.09606, -0.09606, 0.77793]",0.07198220700229285,"[-0.09606, 0.09987, -0.09606, -0.09606, 0.77793]",0.07653013100207318,"[-0.10625, 0.17311, -0.04345, -0.09606, 0.77793]",0.0761422829964431,"[-0.00731, 0.2117, -0.02178, -0.07295, 0.77793]",0.09120962100132601,"[-0.02832, 0.19127, -0.02354, -0.09415, 0.77793]",0.11207421000290196,0.9989284940504132,0.9886877610527358,0.9274009039312472,0.7759401645207245,0.7759401645207245,0.8364582985138042,0.9544213070613033,0.9194195200436235
"[(11, 10, False), 1, (12, 10, False), 1, (16, 10, False), 1, (17, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.20746, -0.00546, -0.06393, -0.07603, 0.84667]",0.1444017160029034,"[0.20728, -0.00554, -0.06393, -0.07603, 0.84667]",0.12485188600112451,"[0.20512, -0.00675, -0.06393, -0.07603, 0.84667]",0.09872368800279219,"[0.18776, -0.01903, -0.06463, -0.07603, 0.84667]",0.07052337599452585,"[0.11024, -0.08514, -0.08514, -0.08514, 0.84667]",0.0677485929991235,"[0.11024, -0.08514, -0.08514, -0.08514, 0.84667]",0.06497403100365773,"[0.16606, 0.00536, -0.06463, -0.08514, 0.84667]",0.06687242699990747,"[0.16586, -0.06667, -0.06844, -0.06844, 0.84667]",0.06731502799812006,"[0.2207, 0.00679, -0.04983, -0.08514, 0.84667]",0.06999006399564678,0.9997797728445446,0.997012588913457,0.9732435778737142,0.8571124261875792,0.8571124261875792,0.9510802378889676,0.9166695411329087,0.9724509029186073
"[(12, 10, False), 1, (13, 10, False), 1, (14, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[-0.00546, -0.02174, -0.03686, -0.06393, 0.84667]",0.10817930200573755,"[-0.00554, -0.02177, -0.03686, -0.06393, 0.84667]",0.10005112100043334,"[-0.00675, -0.02236, -0.03709, -0.06393, 0.84667]",0.08489257299515884,"[-0.01903, -0.03043, -0.04183, -0.06463, 0.84667]",0.0710378320000018,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.06550312400213443,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.06286686100065708,"[-0.03169, -0.04865, -0.03958, -0.0737, 0.84667]",0.0669336619976093,"[-0.01731, -0.05568, -0.07751, -0.07751, 0.84667]",0.06683065799734322,"[-0.02045, -0.0412, -0.05092, -0.05891, 0.84667]",0.06859787899884395,0.9999044751341273,0.9983792748536534,0.9811303186301411,0.8717946720100915,0.8717946720100915,0.9564825853824013,0.9374581640020059,0.9678620998663572
"[(12, 1, True), 1, (12, 1, False), 1, (15, 1, False), 1, (18, 1, False), 1, (21, 1, False), 0, (21, 1, False)]","[0.13286, 0.02545, -0.024, -0.21907, 0.84452]",17.146365119995608,"[0.12905, 0.02536, -0.024, -0.21907, 0.84452]",4.963185257001896,"[0.1104, 0.02391, -0.02407, -0.21907, 0.84452]",1.4375319089958793,"[0.05048, 0.0098, -0.0269, -0.21907, 0.84452]",0.42457204699894646,"[-0.02934, -0.06359, -0.06359, -0.21907, 0.84452]",0.16737332400225569,"[-0.02934, -0.06359, -0.06359, -0.21907, 0.84452]",0.1690485999934026,"[0.13676, -0.00861, -0.04781, -0.21907, 0.84452]",0.22487232999992557,"[0.02492, -0.01437, -0.00881, -0.21907, 0.84452]",0.3644937139979447,"[0.10928, 0.00139, -0.0431, -0.21907, 0.84452]",0.6238758089966723,0.9957391022072807,0.9748298763411858,0.9061930379715877,0.7884452502896708,0.7884452502896708,0.953333501041968,0.8702530727724159,0.9567029158025624
"[(7, 10, False), 1, (10, 10, False), 1, (14, 10, False), 1, (15, 10, False), 1, (19, 10, False), 1, (21, 10, False)]","[0.00309, 0.17208, -0.03686, -0.05089, -0.42155]",0.2916025800004718,"[0.00195, 0.17189, -0.03686, -0.05089, -0.42155]",0.18480808899766998,"[-0.006, 0.16974, -0.03709, -0.05095, -0.42155]",0.11396424099802971,"[-0.04774, 0.15238, -0.04183, -0.05323, -0.42155]",0.08074913800373906,"[-0.08514, 0.07486, -0.08514, -0.08514, -0.42155]",0.0640483419992961,"[-0.08514, 0.07486, -0.08514, -0.08514, -0.42155]",0.06496698699629633,"[-0.00106, 0.10326, -0.08514, -0.0737, -0.42155]",0.0655167299992172,"[-0.0632, 0.14935, -0.05174, -0.06844, -0.42155]",0.06874487399909412,"[0.00733, 0.15714, -0.06894, -0.04985, -0.42155]",0.0784237390034832,0.9987078603016701,0.9895023693149358,0.9387428024637104,0.8389864827103016,0.8389864827103016,0.9025021192538012,0.9175345989217296,0.9601347707895715
"[(10, 10, False), 1, (14, 10, False), 1, (15, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.17208, -0.03686, -0.05089, -0.42155, 0.84667]",0.11776745699899038,"[0.17189, -0.03686, -0.05089, -0.42155, 0.84667]",0.09818150900537148,"[0.16974, -0.03709, -0.05095, -0.42155, 0.84667]",0.08457717899727868,"[0.15238, -0.04183, -0.05323, -0.42155, 0.84667]",0.06879608100280166,"[0.07486, -0.08514, -0.08514, -0.42155, 0.84667]",0.07629685300344136,"[0.07486, -0.08514, -0.08514, -0.42155, 0.84667]",0.06110083400562871,"[0.12029, -0.03958, -0.08514, -0.42155, 0.84667]",0.06527459499920951,"[0.15621, -0.06384, -0.04714, -0.42155, 0.84667]",0.06480364999879384,"[0.15861, -0.05234, -0.06936, -0.42155, 0.84667]",0.07120891399972606,0.9997875735421375,0.9973703374741233,0.9771344555061551,0.8727416540065054,0.8727416540065054,0.9305138053279646,0.9647537271473989,0.9691331043025055
